"Id","Name","OwnerId","BusinessOpportunity__c","City_Code_Diag__c","Customer_Group__c","Enterprise_Account__c","Functional_Account__c","Invoice_City__c","Invoice_Customer_Code__c","Invoice_Customer_Name__c","Invoice_Date__c","Invoice_District__c","Invoice_Division__c","Invoice_Number__c","Invoice_Plant__c","Invoice_Sales_Group__c","Invoice_Sales_Office__c","Invoice_Sales_Org__c","Quotation_Number__c","Related_Quotation__c","Related_Sales_Order__c","Sales_Area__c","Sales_Order_Number__c","SO_Customer_Ref__c","SO_Customer_Ref_Date__c","CreatedById","CreatedDate","LastModifiedById","LastModifiedDate","IsDeleted","SystemModstamp"
"a0HQ8000004ln7rMAA","IVN-000009005","005Q8000009XdobIAC","","KHI","05","","001Q800000qgC1AIAU","Karachi","3020000255","Bio Scientific Services","2025-01-15","3000","20","9200056494","3300","Z01","1000","3000","2900029854","","","","","8300056786","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:44:13.000Z","false","2026-04-29T14:44:13.000Z"
"a0HQ8000004ln7sMAA","IVN-000009006","005Q8000009XdobIAC","","LHR","12","","001Q800000qgC0mIAE","Sahiwal","3020001428","FrieslandCampina Engro Pakista","2025-01-15","2000","20","9200056498","3300","Z07","2000","3000","2900029058","","","","","8300056790","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:44:13.000Z","false","2026-04-29T14:44:13.000Z"
"a0HQ8000004ln7tMAA","IVN-000009007","005Q8000009XdobIAC","","LHR","12","","001Q800000qgC0mIAE","Sahiwal","3020001428","FrieslandCampina Engro Pakista","2025-01-15","2000","20","9200056499","3300","Z07","2000","3000","2900028446","","","","","8300056791","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:44:13.000Z","false","2026-04-29T14:44:13.000Z"
"a0HQ8000004ln7uMAA","IVN-000009008","005Q8000009XdobIAC","","LHR","07","","001Q800000qgC0gIAE","Lahore","3020000438","BF Biosciences Limited","2025-01-15","2000","20","9200056507","3300","Z07","2000","3000","2900029756","","","","","8300056800","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:44:13.000Z","false","2026-04-29T14:44:13.000Z"
"a0HQ8000004ln7vMAA","IVN-000009009","005Q8000009XdobIAC","","LHR","12","","001Q800000qgC0mIAE","Sahiwal","3020001428","FrieslandCampina Engro Pakista","2025-01-15","2000","20","9200056540","3300","Z07","2000","3000","2900029929","","","","","8300056833","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:44:13.000Z","false","2026-04-29T14:44:13.000Z"
"a0HQ8000004ln7wMAA","IVN-000009010","005Q8000009XdobIAC","","LHR","12","","001Q800000qgC0mIAE","Sahiwal","3020001428","FrieslandCampina Engro Pakista","2025-01-15","2000","20","9200056541","3300","Z07","2000","3000","2900029927","","","","","8300056834","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:44:13.000Z","false","2026-04-29T14:44:13.000Z"
"a0HQ8000004ln7xMAA","IVN-000009011","005Q8000009XdobIAC","","LHR","12","","001Q800000qgC0mIAE","Sahiwal","3020001428","FrieslandCampina Engro Pakista","2025-01-15","2000","20","9200056542","3300","Z07","2000","3000","2900029932","","","","","8300056835","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:44:13.000Z","false","2026-04-29T14:44:13.000Z"
"a0HQ8000004ln7yMAA","IVN-000009012","005Q8000009XdobIAC","","LHR","09","","001Q800000qgC0WIAU","Lahore","3020001541","Nishat Mills Limited","2025-01-16","2000","20","9200056562","3300","Z07","2000","3000","2900029878","","","","","8300056867","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:44:13.000Z","false","2026-04-29T14:44:13.000Z"
"a0HQ8000004ln7zMAA","IVN-000009013","005Q8000009XdobIAC","","KHI","07","","001Q800000qgC0uIAE","Karachi","3020000293","Getz Pharma Pakistan Ltd.","2025-01-16","3000","20","9200056569","3300","Z01","1000","3000","2900024540","","","","","8300056850","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:44:13.000Z","false","2026-04-29T14:44:13.000Z"
"a0HQ8000004ln80MAA","IVN-000009014","005Q8000009XdobIAC","","KHI","07","","001Q800000qgC0uIAE","Karachi","3020000293","Getz Pharma Pakistan Ltd.","2025-01-16","3000","20","9200056570","3300","Z01","1000","3000","2900026605","","","","","8300056851","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:44:13.000Z","false","2026-04-29T14:44:13.000Z"
"a0HQ8000004ln81MAA","IVN-000009015","005Q8000009XdobIAC","","KHI","07","","001Q800000qgC0uIAE","Karachi","3020000293","Getz Pharma Pakistan Ltd.","2025-01-16","3000","20","9200056571","3300","Z01","1000","3000","","","","","","8300056852","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:44:13.000Z","false","2026-04-29T14:44:13.000Z"
"a0HQ8000004ln82MAA","IVN-000009016","005Q8000009XdobIAC","","KHI","07","","001Q800000qgC0uIAE","Karachi","3020000293","Getz Pharma Pakistan Ltd.","2025-01-16","3000","20","9200056572","3300","Z01","1000","3000","2900024541","","","","","8300056853","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:44:13.000Z","false","2026-04-29T14:44:13.000Z"
"a0HQ8000004ln83MAA","IVN-000009017","005Q8000009XdobIAC","","KHI","05","","001Q800000qgC1CIAU","Karachi","3020000332","M.K Enterprises","2025-01-16","3000","20","9200056573","3300","Z01","1000","3000","2900027654","","","","","8300056854","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:44:13.000Z","false","2026-04-29T14:44:13.000Z"
"a0HQ8000004ln84MAA","IVN-000009018","005Q8000009XdobIAC","","KHI","07","","001Q800000qgC0vIAE","Karachi","3020000295","Glaxo Smith Kline Pakistan Ltd","2025-01-16","3000","20","9200056577","3300","Z01","1000","3000","2900027701","","","","","8300056859","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:44:13.000Z","false","2026-04-29T14:44:13.000Z"
"a0HQ8000004ln85MAA","IVN-000009019","005Q8000009XdobIAC","","KHI","05","","001Q800000qfzWFIAY","Karachi","3020001330","Chemical Centre","2025-01-16","3000","20","9200056582","3300","Z01","1000","3000","2900029027","","","","","8300056877","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:44:13.000Z","false","2026-04-29T14:44:13.000Z"
"a0HQ8000004ln86MAA","IVN-000009020","005Q8000009XdobIAC","","KHI","05","","001Q800000qfzWJIAY","Karachi","3020000317","Lab Line","2025-01-16","3000","20","9200056595","3300","Z01","1000","3000","2900029695","","","","","8300056890","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:44:13.000Z","false","2026-04-29T14:44:13.000Z"
"a0HQ8000004ln87MAA","IVN-000009021","005Q8000009XdobIAC","","KHI","05","","001Q800000qfzWFIAY","Karachi","3020001330","Chemical Centre","2025-01-16","3000","20","9200056599","3300","Z01","1000","3000","2900029957","","","","","8300056894","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:44:13.000Z","false","2026-04-29T14:44:13.000Z"
"a0HQ8000004ln88MAA","IVN-000009022","005Q8000009XdobIAC","","LHR","05","","001Q800000qgC2XIAU","Lahore","3020000401","Technical Traders","2025-01-17","2000","20","9200056608","3300","Z07","2000","3000","2900029478","","","","","8300056904","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:44:13.000Z","false","2026-04-29T14:44:13.000Z"
"a0HQ8000004ln89MAA","IVN-000009023","005Q8000009XdobIAC","","KHI","05","","001Q800000qfzWJIAY","Karachi","3020000317","Lab Line","2025-01-17","3000","20","9200056622","3300","Z01","1000","3000","2900029977","","","","","8300056919","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:44:13.000Z","false","2026-04-29T14:44:13.000Z"
"a0HQ8000004ln8AMAQ","IVN-000009024","005Q8000009XdobIAC","","KHI","02","","001Q800000qfzWEIAY","Karachi","3020000477","Aga Khan Hospital & Medical Co","2025-01-17","3000","20","9200056629","3300","Z01","1000","3000","2900021736","","","","","8300056931","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:44:13.000Z","false","2026-04-29T14:44:13.000Z"
"a0HQ8000004ln8BMAQ","IVN-000009025","005Q8000009XdobIAC","","KHI","02","","001Q800000qfzWEIAY","Karachi","3020000477","Aga Khan Hospital & Medical Co","2025-01-17","3000","20","9200056631","3300","Z01","1000","3000","2900023673","","","","","8300056933","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:44:13.000Z","false","2026-04-29T14:44:13.000Z"
"a0HQ8000004ln8CMAQ","IVN-000009026","005Q8000009XdobIAC","","LHR","12","","001Q800000qfzXJIAY","Lahore","3020000344","Nestle Milkpak Limited","2025-01-17","2000","20","9200056657","3300","Z07","2000","3000","2900026133","","","","","8300056954","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:44:13.000Z","false","2026-04-29T14:44:13.000Z"
"a0HQ8000004ln8DMAQ","IVN-000009027","005Q8000009XdobIAC","","LHR","12","","001Q800000qfzXJIAY","Lahore","3020000344","Nestle Milkpak Limited","2025-01-17","2000","20","9200056659","3300","Z07","2000","3000","2900027882","","","","","8300056956","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:44:13.000Z","false","2026-04-29T14:44:13.000Z"
"a0HQ8000004ln8EMAQ","IVN-000009028","005Q8000009XdobIAC","","LHR","12","","001Q800000qfzXJIAY","Lahore","3020000344","Nestle Milkpak Limited","2025-01-17","2000","20","9200056660","3300","Z07","2000","3000","2900029017","","","","","8300056957","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:44:13.000Z","false","2026-04-29T14:44:13.000Z"
"a0HQ8000004ln8FMAQ","IVN-000009029","005Q8000009XdobIAC","","LHR","12","","001Q800000qfzXJIAY","Lahore","3020000344","Nestle Milkpak Limited","2025-01-17","2000","20","9200056662","3300","Z07","2000","3000","2900029016","","","","","8300056959","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:44:13.000Z","false","2026-04-29T14:44:13.000Z"
"a0HQ8000004ln8GMAQ","IVN-000009030","005Q8000009XdobIAC","","LHR","12","","001Q800000qfzXJIAY","Lahore","3020000344","Nestle Milkpak Limited","2025-01-17","2000","20","9200056663","3300","Z07","2000","3000","2900029133","","","","","8300056960","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:44:13.000Z","false","2026-04-29T14:44:13.000Z"
"a0HQ8000004ln8HMAQ","IVN-000009031","005Q8000009XdobIAC","","LHR","12","","001Q800000qfzXJIAY","Lahore","3020000344","Nestle Milkpak Limited","2025-01-17","2000","20","9200056664","3300","Z07","2000","3000","2900029925","","","","","8300056961","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:44:13.000Z","false","2026-04-29T14:44:13.000Z"
"a0HQ8000004ln8IMAQ","IVN-000009032","005Q8000009XdobIAC","","LHR","12","","001Q800000qfzXdIAI","Lahore","3020001056","Qarshi Industries Pvt Limited","2025-01-17","1000","20","9200056668","3300","Z09","3000","3000","2900029876","","","","","8300056965","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:44:13.000Z","false","2026-04-29T14:44:13.000Z"
"a0HQ8000004ln8JMAQ","IVN-000009033","005Q8000009XdobIAC","","LHR","12","","001Q800000qgC0hIAE","Lahore","3020000385","The Coca Cola Export Corporati","2025-01-17","2000","20","9200056672","3300","Z07","2000","3000","2900028887","","","","","8300056968","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:44:13.000Z","false","2026-04-29T14:44:13.000Z"
"a0HQ8000004ln8KMAQ","IVN-000009034","005Q8000009XdobIAC","","KHI","07","","001Q800000qgC0fIAE","Karachi","3020000227","Abbott Laboratories","2025-01-24","3000","20","9200056692","3300","Z01","1000","3000","2900029995","","","","","8300056989","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:44:40.000Z","false","2026-04-29T14:44:40.000Z"
"a0HQ8000004ln8LMAQ","IVN-000009035","005Q8000009XdobIAC","","KHI","07","","001Q800000qfzXbIAI","Karachi","3020001101","Pharmevo (Private) Limited","2025-01-24","3000","20","9200056722","3300","Z01","1000","3000","2900029194","","","","","8300057019","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:44:40.000Z","false","2026-04-29T14:44:40.000Z"
"a0HQ8000004ln8MMAQ","IVN-000009036","005Q8000009XdobIAC","","KHI","05","","001Q800000qgC1CIAU","Karachi","3020000332","M.K Enterprises","2025-01-24","3000","20","9200056724","3300","Z01","1000","3000","2900026528","","","","","8300057021","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:44:40.000Z","false","2026-04-29T14:44:40.000Z"
"a0HQ8000004ln8NMAQ","IVN-000009037","005Q8000009XdobIAC","","LHR","07","","001Q800000qgC1YIAU","Lahore","3020000184","Seatle (Private) Limited","2025-01-27","3000","20","9200056732","3300","Z01","1000","3000","2900030029","","","","","8300057029","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:44:40.000Z","false","2026-04-29T14:44:40.000Z"
"a0HQ8000004ln8OMAQ","IVN-000009038","005Q8000009XdobIAC","","KHI","05","","001Q800000qgC1AIAU","Karachi","3020000255","Bio Scientific Services","2025-01-27","3000","20","9200056741","3300","Z01","1000","3000","2900028785","","","","","8300057038","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:44:40.000Z","false","2026-04-29T14:44:40.000Z"
"a0HQ8000004ln8PMAQ","IVN-000009039","005Q8000009XdobIAC","","KHI","07","","001Q800000qfzXbIAI","Karachi","3020001101","Pharmevo (Private) Limited","2025-01-27","3000","20","9200056743","3300","Z01","1000","3000","2900030054","","","","","8300057040","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:44:40.000Z","false","2026-04-29T14:44:40.000Z"
"a0HQ8000004ln8QMAQ","IVN-000009040","005Q8000009XdobIAC","","SKR","12","","001Q800000qgC0eIAE","Sukkur","3020001426","FrieslandCampina Engro Pakista","2025-01-28","3000","20","9200056744","3300","Z01","1000","3000","2900030059","","","","","8300057041","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:44:40.000Z","false","2026-04-29T14:44:40.000Z"
"a0HQ8000004ln8RMAQ","IVN-000009041","005Q8000009XdobIAC","","LHR","12","","001Q800000qgC1LIAU","Lahore","3020001405","Coca Cola Beverages Pak. Ltd","2025-01-28","2000","20","9200056769","3300","Z07","2000","3000","2900030063","","","","","8300057066","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:44:40.000Z","false","2026-04-29T14:44:40.000Z"
"a0HQ8000004ln8SMAQ","IVN-000009042","005Q8000009XdobIAC","","LHR","12","","001Q800000qfzXJIAY","Lahore","3020000344","Nestle Milkpak Limited","2025-01-29","2000","20","9200056796","3300","Z07","2000","3000","2900030000","","","","","8300057094","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:44:40.000Z","false","2026-04-29T14:44:40.000Z"
"a0HQ8000004ln8TMAQ","IVN-000009043","005Q8000009XdobIAC","","LHR","12","","001Q800000qfzXJIAY","Lahore","3020000344","Nestle Milkpak Limited","2025-01-29","2000","20","9200056797","3300","Z07","2000","3000","2900030000","","","","","8300057095","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:44:40.000Z","false","2026-04-29T14:44:40.000Z"
"a0HQ8000004ln8UMAQ","IVN-000009044","005Q8000009XdobIAC","","KHI","05","","001Q800000qgC1CIAU","Karachi","3020000332","M.K Enterprises","2025-01-29","3000","20","9200056803","3300","Z01","1000","3000","2900030062","","","","","8300057101","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:44:40.000Z","false","2026-04-29T14:44:40.000Z"
"a0HQ8000004ln8VMAQ","IVN-000009045","005Q8000009XdobIAC","","KHI","02","","001Q800000qfzWLIAY","Karachi","3020001513","Liaquat National Hospital","2025-01-30","3000","20","9200056855","3300","Z01","1000","3000","2900029836","","","","","8300057153","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:44:40.000Z","false","2026-04-29T14:44:40.000Z"
"a0HQ8000004ln8WMAQ","IVN-000009046","005Q8000009XdobIAC","","KHI","05","","001Q800000qfzWJIAY","Karachi","3020000317","Lab Line","2025-01-30","3000","20","9200056861","3300","Z01","1000","3000","2900027992","","","","","8300057159","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:44:40.000Z","false","2026-04-29T14:44:40.000Z"
"a0HQ8000004ln8XMAQ","IVN-000009047","005Q8000009XdobIAC","","KHI","05","","001Q800000qfzWJIAY","Karachi","3020000317","Lab Line","2025-01-30","3000","20","9200056862","3300","Z01","1000","3000","2900029695","","","","","8300057160","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:44:40.000Z","false","2026-04-29T14:44:40.000Z"
"a0HQ8000004ln8YMAQ","IVN-000009048","005Q8000009XdobIAC","","LHR","12","","001Q800000qgC1XIAU","Lahore","3020001567","Nutrico Morinaga Private Limit","2025-01-30","2000","20","9200056871","3300","Z07","2000","3000","2900029800","","","","","8300057169","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:44:40.000Z","false","2026-04-29T14:44:40.000Z"
"a0HQ8000004ln8ZMAQ","IVN-000009049","005Q8000009XdobIAC","","RWP","05","","001Q800000qgC0yIAE","Rawalpindi","3020001500","Science Center","2025-01-30","1000","20","9200056873","3300","Z09","3000","3000","2900026765","","","","","8300057171","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:44:40.000Z","false","2026-04-29T14:44:40.000Z"
"a0HQ8000004ln8aMAA","IVN-000009050","005Q8000009XdobIAC","","KHI","05","","001Q800000qfzWFIAY","Karachi","3020001330","Chemical Centre","2025-01-30","3000","20","9200056876","3300","Z01","1000","3000","2900030052","","","","","8300057176","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:44:40.000Z","false","2026-04-29T14:44:40.000Z"
"a0HQ8000004ln8bMAA","IVN-000009051","005Q8000009XdobIAC","","KHI","05","","001Q800000qgC1CIAU","Karachi","3020000332","M.K Enterprises","2025-01-31","3000","20","9200056904","3300","Z01","1000","3000","2900029282","","","","","8300057202","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:44:40.000Z","false","2026-04-29T14:44:40.000Z"
"a0HQ8000004ln8cMAA","IVN-000009052","005Q8000009XdobIAC","","KHI","07","","001Q800000qgC0uIAE","Karachi","3020000293","Getz Pharma Pakistan Ltd.","2025-01-31","3000","20","9200056907","3300","Z01","1000","3000","2900030097","","","","","8300057207","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:44:40.000Z","false","2026-04-29T14:44:40.000Z"
"a0HQ8000004ln8dMAA","IVN-000009053","005Q8000009XdobIAC","","KHI","07","","001Q800000qgC0uIAE","Karachi","3020000293","Getz Pharma Pakistan Ltd.","2025-01-31","3000","20","9200056926","3300","Z01","1000","3000","2900030095","","","","","8300057224","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:44:40.000Z","false","2026-04-29T14:44:40.000Z"
"a0HQ8000004ln8eMAA","IVN-000009054","005Q8000009XdobIAC","","KHI","06","","001Q800000qfzWUIAY","Karachi","3020000029","Dr. Ziauddin Hospital","2025-01-16","3000","30","2800002782","3300","Z01","1000","3000","","","","","","8300056860","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:44:13.000Z","false","2026-04-29T14:44:13.000Z"
"a0HQ8000004ln8fMAA","IVN-000009055","005Q8000009XdobIAC","","KHI","06","","001Q800000qfzWUIAY","Karachi","3020000029","Dr. Ziauddin Hospital","2025-01-16","3000","30","2800002783","3300","Z01","1000","3000","","","","","","8300056860","2025-01-16","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:44:13.000Z","false","2026-04-29T14:44:13.000Z"
"a0HQ8000004ln8gMAA","IVN-000009056","005Q8000009XdobIAC","","KHI","08","","001Q800000qgC5GIAU","Karachi","3020000084","Sindh Institute of Cardiovascu","2025-01-17","3000","30","2800002784","3300","Z01","1000","3000","","","","","","8300056718","2025-01-13","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:44:13.000Z","false","2026-04-29T14:44:13.000Z"
"a0HQ8000004ln8hMAA","IVN-000009057","005Q8000009XdobIAC","","RWP","06","","001Q800000qgC8BIAU","Islamabad","3020000881","Dr Akbar Niazi Teaching Hospit","2025-01-28","1000","30","2800002787","3300","Z09","3000","3000","9200056306","","","","","4300001027","2025-01-08","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:44:40.000Z","false","2026-04-29T14:44:40.000Z"
"a0HQ8000004ln8iMAA","IVN-000009058","005Q8000009XdobIAC","","GRW","06","","001Q800000qfwOaIAI","Gujranwala","3020001237","Siddique Sadiq Memorial trust","2025-01-29","2000","30","2800002791","3300","Z08","2000","3000","9200054793","","","","","4300001031","2024-11-21","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:44:40.000Z","false","2026-04-29T14:44:40.000Z"
"a0HQ8000004ln8jMAA","IVN-000009059","005Q8000009XdobIAC","","RWP","06","","001Q800000qgC8BIAU","Islamabad","3020000881","Dr Akbar Niazi Teaching Hospit","2025-01-29","1000","30","2800002792","3300","Z09","3000","3000","2900029771","","","","","8300056596","2025-01-08","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:43:43.000Z","false","2026-04-29T14:43:43.000Z"
"a0HQ8000004ln8kMAA","IVN-000009060","005Q8000009XdobIAC","","LHR","05","","001Q800000qgC5FIAU","Sahiwal","3020001586","Health Linkers","2025-01-30","2000","30","2800002793","3300","Z07","2000","3000","9200056308","","","","","4300001032","2025-01-08","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:44:40.000Z","false","2026-04-29T14:44:40.000Z"
"a0HQ8000004ln8lMAA","IVN-000009061","005Q8000009XdobIAC","","RWP","05","","001Q800000qgC8TIAU","Rawalpindi","3020000936","Magma International","2025-01-02","1000","30","9200056138","3300","Z09","3000","3000","2900029325","","","","","8300056426","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:43:43.000Z","false","2026-04-29T14:43:43.000Z"
"a0HQ8000004ln8mMAA","IVN-000009062","005Q8000009XdobIAC","","RWP","05","","001Q800000qgC8TIAU","Rawalpindi","3020000936","Magma International","2025-01-02","1000","30","9200056139","3200","Z09","3000","3000","2900029325","","","","","8300056427","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:43:43.000Z","false","2026-04-29T14:43:43.000Z"
"a0HQ8000004ln8nMAA","IVN-000009063","005Q8000009XdobIAC","","KHI","05","","001Q800000qfzWJIAY","Karachi","3020000317","Lab Line","2025-01-02","3000","30","9200056141","3300","Z01","1000","3000","2900029747","","","","","8300056429","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:43:43.000Z","false","2026-04-29T14:43:43.000Z"
"a0HQ8000004ln8oMAA","IVN-000009064","005Q8000009XdobIAC","","KHI","05","","001Q800000qfzWJIAY","Karachi","3020000317","Lab Line","2025-01-02","3000","30","9200056142","3300","Z01","1000","3000","2900029748","","","","","8300056430","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:43:43.000Z","false","2026-04-29T14:43:43.000Z"
"a0HQ8000004ln8pMAA","IVN-000009065","005Q8000009XdobIAC","","KHI","05","","001Q800000qfzWJIAY","Karachi","3020000317","Lab Line","2025-01-02","3000","30","9200056143","3300","Z01","1000","3000","2900029750","","","","","8300056431","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:43:43.000Z","false","2026-04-29T14:43:43.000Z"
"a0HQ8000004ln8qMAA","IVN-000009066","005Q8000009XdobIAC","","KHI","06","","001Q800000qfwOcIAI","Karachi","3020000692","Patients Welfare Foundation","2025-01-02","3000","30","9200056144","3300","Z01","1000","3000","","","","","","8300056432","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:43:43.000Z","false","2026-04-29T14:43:43.000Z"
"a0HQ8000004ln8rMAA","IVN-000009067","005Q8000009XdobIAC","","KHI","02","","001Q800000qfzWEIAY","Karachi","3020000477","Aga Khan Hospital & Medical Co","2025-01-02","3000","30","9200056145","3300","Z01","1000","3000","","","","","","8300056433","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:43:43.000Z","false","2026-04-29T14:43:43.000Z"
"a0HQ8000004ln8sMAA","IVN-000009068","005Q8000009XdobIAC","","LHR","05","","001Q800000qfzWcIAI","Lahore","3020001506","Sysmed & Company","2025-01-03","2000","30","9200056150","3200","Z07","2000","3000","2900029629","","","","","8300056438","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:43:43.000Z","false","2026-04-29T14:43:43.000Z"
"a0HQ8000004ln8tMAA","IVN-000009069","005Q8000009XdobIAC","","RWP","05","","001Q800000qgC8TIAU","Rawalpindi","3020000936","Magma International","2025-01-03","1000","30","9200056151","3300","Z09","3000","3000","2900029325","","","","","8300056439","","005Q8000009XdobIAC","2025-09-09T13:44:57.000Z","005Q8000009XdobIAC","2026-04-29T14:43:43.000Z","false","2026-04-29T14:43:43.000Z"
